store_id,sku,in_range
S042,SKU00037,1
S042,SKU00038,1
S042,SKU00039,1
S042,SKU00040,1
S042,SKU00042,1
S042,SKU00043,1
S042,SKU00046,1
S042,SKU00047,1
S042,SKU00048,1
S042,SKU00050,1
S042,SKU00052,1
S042,SKU00053,1
S042,SKU00054,1
S042,SKU00055,1
S042,SKU00056,1
S042,SKU00057,1
S042,SKU00058,1
S042,SKU00059,1
S042,SKU00061,1
S042,SKU00062,1
S042,SKU00063,1
S042,SKU00064,1
S042,SKU00066,1
S042,SKU00067,1
S042,SKU00072,1
S042,SKU00073,1
S042,SKU00074,1
S042,SKU00076,1
S042,SKU00077,1
S042,SKU00078,1
S042,SKU00080,1
S043,SKU00001,1
S043,SKU00002,1
S043,SKU00003,1
S043,SKU00004,1
S043,SKU00005,1
S043,SKU00007,1
S043,SKU00009,1
S043,SKU00011,1
S043,SKU00014,1
S043,SKU00015,1
S043,SKU00016,1
S043,SKU00017,1
S043,SKU00019,1
S043,SKU00021,1
S043,SKU00022,1
S043,SKU00024,1
S043,SKU00025,1
S043,SKU00028,1
S043,SKU00030,1
S043,SKU00032,1
S043,SKU00034,1
S043,SKU00035,1
S043,SKU00036,1
S043,SKU00039,1
S043,SKU00040,1
S043,SKU00041,1
S043,SKU00042,1
S043,SKU00046,1
S043,SKU00048,1
S043,SKU00049,1
S043,SKU00050,1
S043,SKU00051,1
S043,SKU00052,1
S043,SKU00056,1
S043,SKU00057,1
S043,SKU00060,1
S043,SKU00061,1
S043,SKU00063,1
S043,SKU00065,1
S043,SKU00066,1
S043,SKU00068,1
S043,SKU00070,1
S043,SKU00072,1
S043,SKU00073,1
S043,SKU00074,1
S043,SKU00078,1
S043,SKU00079,1
S043,SKU00080,1
S044,SKU00002,1
S044,SKU00003,1
S044,SKU00004,1
S044,SKU00005,1
S044,SKU00006,1
S044,SKU00007,1
S044,SKU00009,1
S044,SKU00011,1
S044,SKU00012,1
S044,SKU00013,1
S044,SKU00015,1
S044,SKU00016,1
S044,SKU00017,1
S044,SKU00018,1
S044,SKU00019,1
S044,SKU00020,1
S044,SKU00021,1
S044,SKU00022,1
S044,SKU00023,1
S044,SKU00024,1
S044,SKU00027,1
S044,SKU00028,1
S044,SKU00029,1
S044,SKU00030,1
S044,SKU00031,1
S044,SKU00032,1
S044,SKU00033,1
S044,SKU00036,1
S044,SKU00038,1
S044,SKU00039,1
S044,SKU00042,1
S044,SKU00043,1
S044,SKU00045,1
S044,SKU00046,1
S044,SKU00047,1
S044,SKU00050,1
S044,SKU00051,1
S044,SKU00052,1
S044,SKU00054,1
S044,SKU00055,1
S044,SKU00058,1
S044,SKU00059,1
S044,SKU00062,1
S044,SKU00064,1
S044,SKU00067,1
S044,SKU00068,1
S044,SKU00069,1
S044,SKU00070,1
S044,SKU00073,1
S044,SKU00074,1
S044,SKU00076,1
S044,SKU00077,1
S044,SKU00079,1
S044,SKU00080,1
S045,SKU00001,1
S045,SKU00003,1
S045,SKU00004,1
S045,SKU00008,1
S045,SKU00011,1
S045,SKU00012,1
S045,SKU00013,1
S045,SKU00016,1
S045,SKU00021,1
S045,SKU00022,1
S045,SKU00023,1
S045,SKU00024,1
S045,SKU00025,1
S045,SKU00030,1
S045,SKU00032,1
S045,SKU00033,1
S045,SKU00034,1
S045,SKU00035,1
S045,SKU00036,1
S045,SKU00038,1
S045,SKU00041,1
S045,SKU00044,1
S045,SKU00045,1
S045,SKU00046,1
S045,SKU00048,1
S045,SKU00050,1
S045,SKU00051,1
S045,SKU00052,1
S045,SKU00055,1
S045,SKU00057,1
S045,SKU00059,1
S045,SKU00064,1
S045,SKU00065,1
S045,SKU00068,1
S045,SKU00071,1
S045,SKU00074,1
S045,SKU00075,1
S045,SKU00076,1
S045,SKU00077,1
S045,SKU00078,1
S046,SKU00010,1
S046,SKU00011,1
S046,SKU00013,1
S046,SKU00014,1
S046,SKU00016,1
S046,SKU00019,1
S046,SKU00021,1
S046,SKU00022,1
S046,SKU00024,1
S046,SKU00025,1
S046,SKU00026,1
S046,SKU00027,1
S046,SKU00033,1
S046,SKU00035,1
S046,SKU00036,1
S046,SKU00037,1
S046,SKU00038,1
S046,SKU00042,1
S046,SKU00043,1
S046,SKU00044,1
S046,SKU00045,1
S046,SKU00046,1
S046,SKU00047,1
S046,SKU00053,1
S046,SKU00061,1
S046,SKU00064,1
S046,SKU00066,1
S046,SKU00069,1
S046,SKU00072,1
S046,SKU00074,1
S046,SKU00077,1
S046,SKU00080,1
S047,SKU00001,1
S047,SKU00006,1
S047,SKU00014,1
S047,SKU00016,1
S047,SKU00017,1
S047,SKU00018,1
S047,SKU00022,1
S047,SKU00023,1
S047,SKU00024,1
S047,SKU00027,1
S047,SKU00035,1
S047,SKU00037,1
S047,SKU00039,1
S047,SKU00040,1
S047,SKU00043,1
S047,SKU00047,1
S047,SKU00048,1
S047,SKU00052,1
S047,SKU00057,1
S047,SKU00061,1
S047,SKU00062,1
S047,SKU00066,1
S047,SKU00069,1
S047,SKU00073,1
S047,SKU00074,1
S047,SKU00076,1
S047,SKU00077,1
S048,SKU00005,1
S048,SKU00006,1
S048,SKU00007,1
S048,SKU00010,1
S048,SKU00011,1
S048,SKU00013,1
S048,SKU00016,1
S048,SKU00019,1
S048,SKU00022,1
S048,SKU00023,1
S048,SKU00025,1
S048,SKU00026,1
S048,SKU00027,1
S048,SKU00031,1
S048,SKU00035,1
S048,SKU00036,1
S048,SKU00038,1
S048,SKU00042,1
S048,SKU00044,1
S048,SKU00046,1
S048,SKU00047,1
S048,SKU00048,1
S048,SKU00050,1
S048,SKU00060,1
S048,SKU00061,1
S048,SKU00064,1
S048,SKU00067,1
S048,SKU00073,1
S048,SKU00076,1
S049,SKU00002,1
S049,SKU00003,1
S049,SKU00005,1
S049,SKU00006,1
S049,SKU00007,1
S049,SKU00008,1
S049,SKU00010,1
S049,SKU00013,1
S049,SKU00015,1
S049,SKU00020,1
S049,SKU00022,1
S049,SKU00024,1
S049,SKU00028,1
S049,SKU00031,1
S049,SKU00037,1
S049,SKU00038,1
S049,SKU00039,1
S049,SKU00041,1
S049,SKU00042,1
S049,SKU00043,1
S049,SKU00045,1
S049,SKU00046,1
S049,SKU00051,1
S049,SKU00052,1
S049,SKU00054,1
S049,SKU00055,1
S049,SKU00057,1
S049,SKU00059,1
S049,SKU00061,1
S049,SKU00062,1
S049,SKU00063,1
S049,SKU00067,1
S049,SKU00070,1
S049,SKU00071,1
S049,SKU00075,1
S049,SKU00080,1
S050,SKU00002,1
S050,SKU00004,1
S050,SKU00007,1
S050,SKU00008,1
S050,SKU00009,1
S050,SKU00010,1
S050,SKU00014,1
S050,SKU00015,1
S050,SKU00018,1
S050,SKU00021,1
S050,SKU00023,1
S050,SKU00030,1
S050,SKU00031,1
S050,SKU00033,1
S050,SKU00036,1
S050,SKU00041,1
S050,SKU00042,1
S050,SKU00044,1
S050,SKU00046,1
S050,SKU00049,1
S050,SKU00053,1
S050,SKU00054,1
S050,SKU00057,1
S050,SKU00058,1
S050,SKU00059,1
S050,SKU00061,1
S050,SKU00064,1
S050,SKU00065,1
S050,SKU00071,1
S050,SKU00073,1
S050,SKU00074,1
S050,SKU00075,1
S051,SKU00003,1
S051,SKU00004,1
S051,SKU00006,1
S051,SKU00010,1
S051,SKU00012,1
S051,SKU00013,1
S051,SKU00014,1
S051,SKU00017,1
S051,SKU00018,1
S051,SKU00019,1
S051,SKU00020,1
S051,SKU00021,1
S051,SKU00031,1
S051,SKU00034,1
S051,SKU00035,1
S051,SKU00038,1
S051,SKU00039,1
S051,SKU00040,1
S051,SKU00041,1
S051,SKU00042,1
S051,SKU00043,1
S051,SKU00046,1
S051,SKU00047,1
S051,SKU00051,1
S051,SKU00052,1
S051,SKU00053,1
S051,SKU00056,1
S051,SKU00058,1
S051,SKU00060,1
S051,SKU00063,1
S051,SKU00065,1
S051,SKU00066,1
S051,SKU00067,1
S052,SKU00003,1
S052,SKU00004,1
S052,SKU00005,1
S052,SKU00009,1
S052,SKU00010,1
S052,SKU00013,1
S052,SKU00015,1
S052,SKU00016,1
S052,SKU00019,1
S052,SKU00022,1
S052,SKU00024,1
S052,SKU00029,1
S052,SKU00032,1
S052,SKU00033,1
S052,SKU00034,1
S052,SKU00036,1
S052,SKU00037,1
S052,SKU00044,1
S052,SKU00054,1
S052,SKU00055,1
S052,SKU00057,1
S052,SKU00062,1
S052,SKU00064,1
S052,SKU00069,1
S052,SKU00070,1
S052,SKU00072,1
S052,SKU00074,1
S052,SKU00076,1
S052,SKU00079,1
S053,SKU00001,1
S053,SKU00003,1
S053,SKU00005,1
S053,SKU00006,1
S053,SKU00007,1
S053,SKU00009,1
S053,SKU00010,1
S053,SKU00011,1
S053,SKU00012,1
S053,SKU00014,1
S053,SKU00015,1
S053,SKU00017,1
S053,SKU00019,1
S053,SKU00026,1
S053,SKU00029,1
S053,SKU00031,1
S053,SKU00036,1
S053,SKU00037,1
S053,SKU00040,1
S053,SKU00041,1
S053,SKU00042,1
S053,SKU00045,1
S053,SKU00048,1
S053,SKU00050,1
S053,SKU00055,1
S053,SKU00056,1
S053,SKU00058,1
S053,SKU00059,1
S053,SKU00061,1
S053,SKU00065,1
S053,SKU00066,1
S053,SKU00067,1
S053,SKU00068,1
S053,SKU00069,1
S053,SKU00070,1
S053,SKU00072,1
S053,SKU00075,1
S053,SKU00079,1
S053,SKU00080,1
S054,SKU00005,1
S054,SKU00006,1
S054,SKU00007,1
S054,SKU00008,1
S054,SKU00011,1
S054,SKU00012,1
S054,SKU00014,1
S054,SKU00015,1
S054,SKU00016,1
S054,SKU00019,1
S054,SKU00020,1
S054,SKU00021,1
S054,SKU00023,1
S054,SKU00025,1
S054,SKU00028,1
S054,SKU00032,1
S054,SKU00036,1
S054,SKU00043,1
S054,SKU00044,1
S054,SKU00048,1
S054,SKU00049,1
S054,SKU00050,1
S054,SKU00051,1
S054,SKU00054,1
S054,SKU00056,1
S054,SKU00060,1
S054,SKU00062,1
S054,SKU00063,1
S054,SKU00064,1
S054,SKU00065,1
S054,SKU00068,1
S054,SKU00069,1
S054,SKU00071,1
S054,SKU00072,1
S054,SKU00073,1
S054,SKU00075,1
S054,SKU00080,1
S055,SKU00005,1
S055,SKU00006,1
S055,SKU00009,1
S055,SKU00011,1
S055,SKU00012,1
S055,SKU00013,1
S055,SKU00015,1
S055,SKU00016,1
S055,SKU00017,1
S055,SKU00020,1
S055,SKU00021,1
S055,SKU00023,1
S055,SKU00024,1
S055,SKU00029,1
S055,SKU00032,1
S055,SKU00034,1
S055,SKU00036,1
S055,SKU00040,1
S055,SKU00042,1
S055,SKU00046,1
S055,SKU00053,1
S055,SKU00054,1
S055,SKU00056,1
S055,SKU00059,1
S055,SKU00061,1
S055,SKU00064,1
S055,SKU00065,1
S055,SKU00067,1
S055,SKU00068,1
S055,SKU00069,1
S055,SKU00070,1
S055,SKU00072,1
S055,SKU00073,1
S055,SKU00077,1
S055,SKU00078,1
S055,SKU00079,1
S055,SKU00080,1
S056,SKU00005,1
S056,SKU00009,1
S056,SKU00010,1
S056,SKU00016,1
S056,SKU00018,1
S056,SKU00019,1
S056,SKU00023,1
S056,SKU00025,1
S056,SKU00026,1
S056,SKU00027,1
S056,SKU00029,1
S056,SKU00033,1
S056,SKU00034,1
S056,SKU00035,1
S056,SKU00036,1
S056,SKU00037,1
S056,SKU00038,1
S056,SKU00040,1
S056,SKU00041,1
S056,SKU00042,1
S056,SKU00045,1
S056,SKU00049,1
S056,SKU00054,1
S056,SKU00056,1
S056,SKU00058,1
S056,SKU00060,1
S056,SKU00062,1
S056,SKU00064,1
S056,SKU00070,1
S056,SKU00071,1
S056,SKU00073,1
S056,SKU00075,1
S056,SKU00078,1
S056,SKU00080,1
S057,SKU00004,1
S057,SKU00007,1
S057,SKU00008,1
S057,SKU00009,1
S057,SKU00010,1
S057,SKU00013,1
S057,SKU00016,1
S057,SKU00018,1
S057,SKU00020,1
S057,SKU00023,1
S057,SKU00025,1
S057,SKU00029,1
S057,SKU00030,1
S057,SKU00032,1
S057,SKU00033,1
S057,SKU00036,1
S057,SKU00037,1
S057,SKU00039,1
S057,SKU00040,1
S057,SKU00046,1
S057,SKU00049,1
S057,SKU00052,1
S057,SKU00058,1
S057,SKU00059,1
S057,SKU00060,1
S057,SKU00062,1
S057,SKU00065,1
S057,SKU00069,1
S057,SKU00070,1
S057,SKU00071,1
S057,SKU00072,1
S057,SKU00073,1
S057,SKU00075,1
S057,SKU00077,1
S057,SKU00078,1
S058,SKU00003,1
S058,SKU00009,1
S058,SKU00012,1
S058,SKU00013,1
S058,SKU00015,1
S058,SKU00020,1
S058,SKU00023,1
S058,SKU00025,1
S058,SKU00026,1
S058,SKU00027,1
S058,SKU00029,1
S058,SKU00031,1
S058,SKU00032,1
S058,SKU00034,1
S058,SKU00038,1
S058,SKU00039,1
S058,SKU00040,1
S058,SKU00041,1
S058,SKU00042,1
S058,SKU00044,1
S058,SKU00045,1
S058,SKU00046,1
S058,SKU00049,1
S058,SKU00050,1
S058,SKU00054,1
S058,SKU00057,1
S058,SKU00058,1
S058,SKU00060,1
S058,SKU00062,1
S058,SKU00065,1
S058,SKU00066,1
S058,SKU00068,1
S058,SKU00069,1
S058,SKU00074,1
S058,SKU00075,1
S058,SKU00077,1
S058,SKU00078,1
S059,SKU00001,1
S059,SKU00002,1
S059,SKU00007,1
S059,SKU00009,1
S059,SKU00011,1
S059,SKU00012,1
S059,SKU00014,1
S059,SKU00016,1
S059,SKU00019,1
S059,SKU00021,1
S059,SKU00024,1
S059,SKU00025,1
S059,SKU00026,1
S059,SKU00029,1
S059,SKU00031,1
S059,SKU00032,1
S059,SKU00033,1
S059,SKU00037,1
S059,SKU00040,1
S059,SKU00041,1
S059,SKU00043,1
S059,SKU00044,1
S059,SKU00047,1
S059,SKU00051,1
S059,SKU00052,1
S059,SKU00054,1
S059,SKU00055,1
S059,SKU00056,1
S059,SKU00057,1
S059,SKU00058,1
S059,SKU00060,1
S059,SKU00068,1
S059,SKU00070,1
S059,SKU00071,1
S059,SKU00074,1
S059,SKU00075,1
S059,SKU00079,1
S059,SKU00080,1
S060,SKU00001,1
S060,SKU00004,1
S060,SKU00006,1
S060,SKU00007,1
S060,SKU00011,1
S060,SKU00014,1
S060,SKU00017,1
S060,SKU00020,1
S060,SKU00023,1
S060,SKU00024,1
S060,SKU00035,1
S060,SKU00037,1
S060,SKU00038,1
S060,SKU00041,1
S060,SKU00043,1
S060,SKU00044,1
S060,SKU00046,1
S060,SKU00052,1
S060,SKU00055,1
S060,SKU00056,1
S060,SKU00057,1
S060,SKU00059,1
S060,SKU00060,1
S060,SKU00065,1
S060,SKU00070,1
S060,SKU00072,1
S060,SKU00074,1
S060,SKU00076,1
S060,SKU00077,1
S061,SKU00007,1
S061,SKU00010,1
S061,SKU00015,1
S061,SKU00016,1
S061,SKU00017,1
S061,SKU00018,1
S061,SKU00023,1
S061,SKU00025,1
S061,SKU00029,1
S061,SKU00033,1
S061,SKU00036,1
S061,SKU00039,1
S061,SKU00041,1
S061,SKU00046,1
S061,SKU00047,1
S061,SKU00049,1
S061,SKU00051,1
S061,SKU00055,1
S061,SKU00056,1
S061,SKU00061,1
S061,SKU00063,1
S061,SKU00066,1
S061,SKU00070,1
S061,SKU00071,1
S061,SKU00072,1
S061,SKU00074,1
S061,SKU00078,1
S061,SKU00080,1
S062,SKU00004,1
S062,SKU00006,1
S062,SKU00011,1
S062,SKU00012,1
S062,SKU00014,1
S062,SKU00018,1
S062,SKU00020,1
S062,SKU00022,1
S062,SKU00028,1
S062,SKU00032,1
S062,SKU00033,1
S062,SKU00034,1
S062,SKU00035,1
S062,SKU00036,1
S062,SKU00039,1
S062,SKU00040,1
S062,SKU00042,1
S062,SKU00047,1
S062,SKU00055,1
S062,SKU00057,1
S062,SKU00060,1
S062,SKU00061,1
S062,SKU00066,1
S062,SKU00070,1
S062,SKU00071,1
S062,SKU00073,1
S062,SKU00078,1
S063,SKU00001,1
S063,SKU00002,1
S063,SKU00003,1
S063,SKU00005,1
S063,SKU00007,1
S063,SKU00008,1
S063,SKU00010,1
S063,SKU00013,1
S063,SKU00014,1
S063,SKU00015,1
S063,SKU00016,1
S063,SKU00025,1
S063,SKU00030,1
S063,SKU00032,1
S063,SKU00034,1
S063,SKU00038,1
S063,SKU00040,1
S063,SKU00041,1
S063,SKU00046,1
S063,SKU00051,1
S063,SKU00052,1
S063,SKU00055,1
S063,SKU00058,1
S063,SKU00059,1
S063,SKU00060,1
S063,SKU00065,1
S063,SKU00068,1
S063,SKU00073,1
S063,SKU00078,1
S064,SKU00003,1
S064,SKU00007,1
S064,SKU00009,1
S064,SKU00012,1
S064,SKU00014,1
S064,SKU00016,1
S064,SKU00017,1
S064,SKU00018,1
S064,SKU00019,1
S064,SKU00021,1
S064,SKU00022,1
S064,SKU00023,1
S064,SKU00024,1
S064,SKU00027,1
S064,SKU00028,1
S064,SKU00029,1
S064,SKU00030,1
S064,SKU00032,1
S064,SKU00033,1
S064,SKU00034,1
S064,SKU00036,1
S064,SKU00038,1
S064,SKU00041,1
S064,SKU00042,1
S064,SKU00044,1
S064,SKU00050,1
S064,SKU00058,1
S064,SKU00066,1
S064,SKU00067,1
S064,SKU00071,1
S064,SKU00077,1
S064,SKU00079,1
S065,SKU00001,1
S065,SKU00004,1
S065,SKU00005,1
S065,SKU00008,1
S065,SKU00017,1
S065,SKU00018,1
S065,SKU00025,1
S065,SKU00027,1
S065,SKU00035,1
S065,SKU00037,1
S065,SKU00038,1
S065,SKU00041,1
S065,SKU00044,1
S065,SKU00049,1
S065,SKU00050,1
S065,SKU00051,1
S065,SKU00053,1
S065,SKU00055,1
S065,SKU00057,1
S065,SKU00060,1
S065,SKU00064,1
S065,SKU00065,1
S065,SKU00066,1
S065,SKU00069,1
S065,SKU00070,1
S065,SKU00071,1
S065,SKU00073,1
S065,SKU00076,1
S065,SKU00079,1
