week_ending,store_id,sku,qty_sold
2026-03-01,S025,SKU00056,1
2026-02-22,S025,SKU00056,2
2026-04-12,S046,SKU00013,2
2026-04-05,S046,SKU00013,2
2026-03-29,S046,SKU00013,5
2026-03-22,S046,SKU00013,4
2026-03-15,S046,SKU00013,2
2026-03-08,S046,SKU00013,3
2026-03-01,S046,SKU00013,3
2026-02-22,S046,SKU00013,7
2026-04-05,S056,SKU00071,1
2026-03-22,S056,SKU00071,1
2026-03-01,S056,SKU00071,1
2026-02-22,S056,SKU00071,2
2026-04-12,S018,SKU00022,16
2026-04-05,S018,SKU00022,18
2026-03-29,S018,SKU00022,15
2026-03-22,S018,SKU00022,18
2026-03-15,S018,SKU00022,15
2026-03-08,S018,SKU00022,13
2026-03-01,S018,SKU00022,16
2026-02-22,S018,SKU00022,17
2026-04-12,S001,SKU00036,17
2026-04-05,S001,SKU00036,28
2026-03-29,S001,SKU00036,20
2026-03-22,S001,SKU00036,29
2026-03-15,S001,SKU00036,19
2026-03-08,S001,SKU00036,23
2026-03-01,S001,SKU00036,23
2026-02-22,S001,SKU00036,13
2026-04-12,S011,SKU00060,2
2026-04-05,S011,SKU00060,2
2026-03-29,S011,SKU00060,2
2026-03-22,S011,SKU00060,3
2026-03-15,S011,SKU00060,2
2026-03-08,S011,SKU00060,3
2026-03-01,S011,SKU00060,3
2026-02-22,S011,SKU00060,2
2026-04-12,S022,SKU00040,5
2026-04-05,S022,SKU00040,2
2026-03-29,S022,SKU00040,6
2026-03-22,S022,SKU00040,4
2026-03-15,S022,SKU00040,4
2026-03-08,S022,SKU00040,3
2026-03-01,S022,SKU00040,4
2026-02-22,S022,SKU00040,6
2026-04-12,S044,SKU00062,1
2026-04-05,S044,SKU00062,3
2026-03-29,S044,SKU00062,3
2026-03-22,S044,SKU00062,1
2026-03-15,S044,SKU00062,3
2026-03-08,S044,SKU00062,1
2026-03-01,S044,SKU00062,2
2026-02-22,S044,SKU00062,2
2026-04-12,S036,SKU00073,1
2026-04-05,S036,SKU00073,4
2026-03-29,S036,SKU00073,3
2026-03-22,S036,SKU00073,3
2026-03-15,S036,SKU00073,2
2026-03-08,S036,SKU00073,3
2026-03-01,S036,SKU00073,2
2026-02-22,S036,SKU00073,3
2026-04-12,S001,SKU00045,27
2026-04-05,S001,SKU00045,22
2026-03-29,S001,SKU00045,28
2026-03-22,S001,SKU00045,31
2026-03-15,S001,SKU00045,30
2026-03-08,S001,SKU00045,26
2026-03-01,S001,SKU00045,22
2026-02-22,S001,SKU00045,26
2026-04-12,S025,SKU00050,12
2026-04-05,S025,SKU00050,8
2026-03-29,S025,SKU00050,6
2026-03-22,S025,SKU00050,10
2026-03-15,S025,SKU00050,7
2026-03-08,S025,SKU00050,10
2026-03-01,S025,SKU00050,6
2026-02-22,S025,SKU00050,5
2026-04-12,S019,SKU00064,4
2026-04-05,S019,SKU00064,3
2026-03-29,S019,SKU00064,5
2026-03-22,S019,SKU00064,4
2026-03-15,S019,SKU00064,3
2026-03-08,S019,SKU00064,3
2026-03-01,S019,SKU00064,5
2026-02-22,S019,SKU00064,5
2026-04-12,S044,SKU00042,6
2026-04-05,S044,SKU00042,7
2026-03-29,S044,SKU00042,11
2026-03-22,S044,SKU00042,7
2026-03-15,S044,SKU00042,4
2026-03-08,S044,SKU00042,7
2026-03-01,S044,SKU00042,5
2026-02-22,S044,SKU00042,7
2026-04-12,S043,SKU00016,12
2026-04-05,S043,SKU00016,11
2026-03-29,S043,SKU00016,5
2026-03-22,S043,SKU00016,11
2026-03-15,S043,SKU00016,3
2026-03-08,S043,SKU00016,6
2026-03-01,S043,SKU00016,7
2026-02-22,S043,SKU00016,8
2026-04-12,S064,SKU00042,13
2026-04-05,S064,SKU00042,13
2026-03-29,S064,SKU00042,10
2026-03-22,S064,SKU00042,6
2026-03-15,S064,SKU00042,8
2026-03-08,S064,SKU00042,12
2026-03-01,S064,SKU00042,7
2026-02-22,S064,SKU00042,3
2026-04-12,S062,SKU00035,3
2026-03-29,S062,SKU00035,4
2026-03-22,S062,SKU00035,2
2026-03-15,S062,SKU00035,1
2026-03-08,S062,SKU00035,4
2026-03-01,S062,SKU00035,1
2026-02-22,S062,SKU00035,3
2026-04-12,S054,SKU00019,7
2026-04-05,S054,SKU00019,6
2026-03-29,S054,SKU00019,13
2026-03-22,S054,SKU00019,2
2026-03-01,S054,SKU00019,9
2026-02-22,S054,SKU00019,5
2026-04-12,S013,SKU00023,10
2026-04-05,S013,SKU00023,7
2026-03-29,S013,SKU00023,18
2026-03-22,S013,SKU00023,17
2026-03-15,S013,SKU00023,14
2026-03-08,S013,SKU00023,12
2026-03-01,S013,SKU00023,14
2026-02-22,S013,SKU00023,18
2026-04-12,S014,SKU00054,2
2026-04-05,S014,SKU00054,2
2026-03-29,S014,SKU00054,3
2026-03-22,S014,SKU00054,2
2026-03-15,S014,SKU00054,2
2026-03-08,S014,SKU00054,3
2026-03-01,S014,SKU00054,4
2026-02-22,S014,SKU00054,3
2026-04-12,S019,SKU00037,4
2026-04-05,S019,SKU00037,4
2026-03-29,S019,SKU00037,2
2026-03-22,S019,SKU00037,4
2026-03-15,S019,SKU00037,4
2026-03-08,S019,SKU00037,3
2026-03-01,S019,SKU00037,4
2026-02-22,S019,SKU00037,5
2026-04-12,S010,SKU00033,14
2026-04-05,S010,SKU00033,12
2026-03-29,S010,SKU00033,12
2026-03-22,S010,SKU00033,9
2026-03-15,S010,SKU00033,10
2026-03-08,S010,SKU00033,4
2026-03-01,S010,SKU00033,13
2026-02-22,S010,SKU00033,9
2026-04-12,S028,SKU00036,5
2026-04-05,S028,SKU00036,15
2026-03-29,S028,SKU00036,12
2026-03-22,S028,SKU00036,15
2026-03-15,S028,SKU00036,11
2026-03-08,S028,SKU00036,12
2026-03-01,S028,SKU00036,13
2026-02-22,S028,SKU00036,3
2026-04-12,S044,SKU00027,12
2026-04-05,S044,SKU00027,12
2026-03-29,S044,SKU00027,21
2026-03-22,S044,SKU00027,11
2026-03-15,S044,SKU00027,10
2026-03-08,S044,SKU00027,11
2026-03-01,S044,SKU00027,19
2026-02-22,S044,SKU00027,21
2026-04-12,S064,SKU00027,11
2026-03-29,S064,SKU00027,4
2026-03-22,S064,SKU00027,7
2026-03-15,S064,SKU00027,5
2026-03-08,S064,SKU00027,6
2026-03-01,S064,SKU00027,4
2026-02-22,S064,SKU00027,6
2026-04-12,S002,SKU00012,4
2026-04-05,S002,SKU00012,4
2026-03-29,S002,SKU00012,5
2026-03-22,S002,SKU00012,2
2026-03-15,S002,SKU00012,5
2026-03-08,S002,SKU00012,5
2026-03-01,S002,SKU00012,4
2026-02-22,S002,SKU00012,4
2026-04-12,S019,SKU00026,15
2026-04-05,S019,SKU00026,14
2026-03-29,S019,SKU00026,13
2026-03-22,S019,SKU00026,15
2026-03-15,S019,SKU00026,19
2026-03-08,S019,SKU00026,19
2026-03-01,S019,SKU00026,12
2026-02-22,S019,SKU00026,14
2026-04-12,S040,SKU00006,14
2026-04-05,S040,SKU00006,15
2026-03-29,S040,SKU00006,9
2026-03-22,S040,SKU00006,8
2026-03-15,S040,SKU00006,13
2026-03-08,S040,SKU00006,8
2026-03-01,S040,SKU00006,9
2026-02-22,S040,SKU00006,7
2026-04-12,S061,SKU00010,2
2026-04-05,S061,SKU00010,7
2026-03-29,S061,SKU00010,6
2026-03-22,S061,SKU00010,12
2026-03-15,S061,SKU00010,5
2026-03-08,S061,SKU00010,5
2026-03-01,S061,SKU00010,8
2026-02-22,S061,SKU00010,6
2026-04-12,S006,SKU00022,20
2026-04-05,S006,SKU00022,20
2026-03-29,S006,SKU00022,24
2026-03-22,S006,SKU00022,22
2026-03-15,S006,SKU00022,19
2026-03-08,S006,SKU00022,20
2026-03-01,S006,SKU00022,22
2026-02-22,S006,SKU00022,24
2026-04-12,S006,SKU00002,13
2026-04-05,S006,SKU00002,13
2026-03-29,S006,SKU00002,13
2026-03-22,S006,SKU00002,11
2026-03-15,S006,SKU00002,14
2026-03-08,S006,SKU00002,13
2026-03-01,S006,SKU00002,9
2026-02-22,S006,SKU00002,13
2026-04-12,S041,SKU00012,6
2026-04-05,S041,SKU00012,8
2026-03-29,S041,SKU00012,7
2026-03-22,S041,SKU00012,8
2026-03-15,S041,SKU00012,6
2026-03-08,S041,SKU00012,4
2026-03-01,S041,SKU00012,6
2026-02-22,S041,SKU00012,7
2026-04-12,S028,SKU00045,1
2026-04-05,S028,SKU00045,3
2026-03-29,S028,SKU00045,4
2026-03-22,S028,SKU00045,2
2026-03-15,S028,SKU00045,1
2026-03-08,S028,SKU00045,3
2026-03-01,S028,SKU00045,3
2026-02-22,S028,SKU00045,4
2026-03-29,S054,SKU00054,2
2026-03-22,S054,SKU00054,1
2026-03-15,S054,SKU00054,1
2026-03-08,S054,SKU00054,1
2026-03-01,S054,SKU00054,3
2026-02-22,S054,SKU00054,2
2026-04-05,S053,SKU00067,1
2026-03-29,S053,SKU00067,1
2026-03-08,S053,SKU00067,1
2026-03-01,S053,SKU00067,1
2026-04-12,S015,SKU00042,8
2026-04-05,S015,SKU00042,7
2026-03-29,S015,SKU00042,5
2026-03-22,S015,SKU00042,8
2026-03-15,S015,SKU00042,6
2026-03-08,S015,SKU00042,8
2026-03-01,S015,SKU00042,7
2026-02-22,S015,SKU00042,10
2026-04-12,S030,SKU00038,13
2026-04-05,S030,SKU00038,11
2026-03-29,S030,SKU00038,7
2026-03-22,S030,SKU00038,7
2026-03-15,S030,SKU00038,9
2026-03-08,S030,SKU00038,8
2026-03-01,S030,SKU00038,10
2026-02-22,S030,SKU00038,6
2026-04-12,S036,SKU00045,14
2026-04-05,S036,SKU00045,14
2026-03-29,S036,SKU00045,12
2026-03-22,S036,SKU00045,9
2026-03-15,S036,SKU00045,16
2026-03-08,S036,SKU00045,5
2026-03-01,S036,SKU00045,19
2026-02-22,S036,SKU00045,13
2026-04-12,S002,SKU00069,2
2026-04-05,S002,SKU00069,3
2026-03-29,S002,SKU00069,5
2026-03-22,S002,SKU00069,3
2026-03-15,S002,SKU00069,4
2026-03-08,S002,SKU00069,4
2026-03-01,S002,SKU00069,4
2026-02-22,S002,SKU00069,4
2026-04-12,S005,SKU00037,7
2026-04-05,S005,SKU00037,7
2026-03-29,S005,SKU00037,6
2026-03-22,S005,SKU00037,5
2026-03-15,S005,SKU00037,6
2026-03-08,S005,SKU00037,8
2026-03-01,S005,SKU00037,7
2026-02-22,S005,SKU00037,8
2026-04-12,S030,SKU00025,2
2026-04-05,S030,SKU00025,6
2026-03-29,S030,SKU00025,4
2026-03-22,S030,SKU00025,5
2026-03-15,S030,SKU00025,4
2026-03-08,S030,SKU00025,4
2026-03-01,S030,SKU00025,7
2026-02-22,S030,SKU00025,6
2026-04-12,S050,SKU00033,1
2026-04-05,S050,SKU00033,1
2026-03-29,S050,SKU00033,3
2026-03-22,S050,SKU00033,1
2026-03-15,S050,SKU00033,2
2026-03-08,S050,SKU00033,1
2026-03-01,S050,SKU00033,1
2026-04-12,S041,SKU00069,2
2026-04-05,S041,SKU00069,1
2026-03-15,S041,SKU00069,1
2026-03-08,S041,SKU00069,2
2026-03-01,S041,SKU00069,3
2026-02-22,S041,SKU00069,1
2026-04-12,S005,SKU00026,13
2026-04-05,S005,SKU00026,13
2026-03-29,S005,SKU00026,11
2026-03-22,S005,SKU00026,10
2026-03-15,S005,SKU00026,10
2026-03-08,S005,SKU00026,14
2026-03-01,S005,SKU00026,14
2026-02-22,S005,SKU00026,9
2026-04-12,S012,SKU00040,6
2026-04-05,S012,SKU00040,6
2026-03-29,S012,SKU00040,11
2026-03-22,S012,SKU00040,11
2026-03-15,S012,SKU00040,9
2026-03-08,S012,SKU00040,8
2026-03-01,S012,SKU00040,8
2026-02-22,S012,SKU00040,7
2026-04-12,S008,SKU00070,2
2026-04-05,S008,SKU00070,4
2026-03-29,S008,SKU00070,3
2026-03-22,S008,SKU00070,3
2026-03-15,S008,SKU00070,3
2026-03-08,S008,SKU00070,3
2026-03-01,S008,SKU00070,2
2026-02-22,S008,SKU00070,2
2026-04-12,S020,SKU00050,2
2026-04-05,S020,SKU00050,4
2026-03-29,S020,SKU00050,2
2026-03-22,S020,SKU00050,2
2026-03-15,S020,SKU00050,5
2026-03-08,S020,SKU00050,3
2026-03-01,S020,SKU00050,2
2026-02-22,S020,SKU00050,3
2026-04-12,S022,SKU00062,1
2026-03-29,S022,SKU00062,2
2026-03-15,S022,SKU00062,1
2026-02-22,S022,SKU00062,2
2026-03-29,S049,SKU00052,1
2026-03-08,S049,SKU00052,1
2026-04-12,S032,SKU00012,9
2026-04-05,S032,SKU00012,9
2026-03-29,S032,SKU00012,7
2026-03-22,S032,SKU00012,8
2026-03-15,S032,SKU00012,8
2026-03-08,S032,SKU00012,11
2026-03-01,S032,SKU00012,10
2026-02-22,S032,SKU00012,9
2026-04-12,S027,SKU00054,1
2026-04-05,S027,SKU00054,1
2026-03-29,S027,SKU00054,1
2026-03-22,S027,SKU00054,1
2026-03-08,S027,SKU00054,1
2026-04-12,S016,SKU00013,8
2026-04-05,S016,SKU00013,6
2026-03-29,S016,SKU00013,9
2026-03-22,S016,SKU00013,7
2026-03-15,S016,SKU00013,8
2026-03-08,S016,SKU00013,8
2026-03-01,S016,SKU00013,8
2026-02-22,S016,SKU00013,9
2026-04-12,S063,SKU00055,1
2026-04-05,S063,SKU00055,2
2026-03-29,S063,SKU00055,1
2026-03-22,S063,SKU00055,1
2026-03-15,S063,SKU00055,2
2026-03-08,S063,SKU00055,2
2026-03-01,S063,SKU00055,1
2026-02-22,S063,SKU00055,2
2026-04-12,S002,SKU00009,11
2026-04-05,S002,SKU00009,13
2026-03-29,S002,SKU00009,10
2026-03-22,S002,SKU00009,12
2026-03-15,S002,SKU00009,11
2026-03-08,S002,SKU00009,17
2026-03-01,S002,SKU00009,14
2026-02-22,S002,SKU00009,11
2026-04-12,S026,SKU00022,11
2026-04-05,S026,SKU00022,14
2026-03-29,S026,SKU00022,15
2026-03-22,S026,SKU00022,16
2026-03-15,S026,SKU00022,13
2026-03-08,S026,SKU00022,19
2026-03-01,S026,SKU00022,13
2026-02-22,S026,SKU00022,15
2026-04-12,S056,SKU00049,7
2026-04-05,S056,SKU00049,10
2026-03-29,S056,SKU00049,8
2026-03-22,S056,SKU00049,9
2026-03-15,S056,SKU00049,2
2026-03-08,S056,SKU00049,1
2026-03-01,S056,SKU00049,10
2026-02-22,S056,SKU00049,10
2026-04-12,S004,SKU00035,3
2026-04-05,S004,SKU00035,2
2026-03-29,S004,SKU00035,1
2026-03-22,S004,SKU00035,4
2026-03-15,S004,SKU00035,2
2026-03-08,S004,SKU00035,2
2026-03-01,S004,SKU00035,2
2026-02-22,S004,SKU00035,3
2026-04-12,S010,SKU00058,1
2026-04-05,S010,SKU00058,1
2026-03-29,S010,SKU00058,1
2026-03-22,S010,SKU00058,1
2026-03-08,S010,SKU00058,1
2026-03-01,S010,SKU00058,1
2026-02-22,S010,SKU00058,1
2026-04-12,S023,SKU00019,2
2026-04-05,S023,SKU00019,5
2026-03-22,S023,SKU00019,4
2026-03-15,S023,SKU00019,5
2026-03-08,S023,SKU00019,4
2026-03-01,S023,SKU00019,5
2026-02-22,S023,SKU00019,5
2026-04-12,S008,SKU00004,3
2026-04-05,S008,SKU00004,2
2026-03-29,S008,SKU00004,2
2026-03-22,S008,SKU00004,3
2026-03-15,S008,SKU00004,3
2026-03-08,S008,SKU00004,2
2026-03-01,S008,SKU00004,3
2026-02-22,S008,SKU00004,3
2026-04-12,S044,SKU00003,10
2026-04-05,S044,SKU00003,9
2026-03-29,S044,SKU00003,7
2026-03-22,S044,SKU00003,6
2026-03-15,S044,SKU00003,6
2026-03-08,S044,SKU00003,6
2026-03-01,S044,SKU00003,5
2026-02-22,S044,SKU00003,8
2026-03-29,S045,SKU00074,1
2026-04-12,S021,SKU00019,4
2026-04-05,S021,SKU00019,1
2026-03-29,S021,SKU00019,5
2026-03-22,S021,SKU00019,4
2026-03-15,S021,SKU00019,4
2026-03-08,S021,SKU00019,8
2026-03-01,S021,SKU00019,3
2026-02-22,S021,SKU00019,2
2026-04-12,S060,SKU00023,11
2026-04-05,S060,SKU00023,9
2026-03-29,S060,SKU00023,6
2026-03-22,S060,SKU00023,14
2026-03-15,S060,SKU00023,10
2026-03-08,S060,SKU00023,4
2026-03-01,S060,SKU00023,8
2026-02-22,S060,SKU00023,5
2026-04-12,S062,SKU00020,4
2026-04-05,S062,SKU00020,6
2026-03-29,S062,SKU00020,7
2026-03-22,S062,SKU00020,1
2026-03-15,S062,SKU00020,1
2026-03-01,S062,SKU00020,2
2026-02-22,S062,SKU00020,4
2026-04-12,S064,SKU00003,3
2026-04-05,S064,SKU00003,4
2026-03-29,S064,SKU00003,4
2026-03-22,S064,SKU00003,1
2026-03-15,S064,SKU00003,5
2026-03-08,S064,SKU00003,5
2026-03-01,S064,SKU00003,3
2026-02-22,S064,SKU00003,3
2026-04-12,S054,SKU00008,1
2026-04-05,S054,SKU00008,4
2026-03-29,S054,SKU00008,9
2026-03-22,S054,SKU00008,7
2026-03-15,S054,SKU00008,6
2026-03-08,S054,SKU00008,5
2026-03-01,S054,SKU00008,6
2026-02-22,S054,SKU00008,5
2026-04-12,S021,SKU00055,1
2026-04-05,S021,SKU00055,1
2026-03-29,S021,SKU00055,1
2026-03-22,S021,SKU00055,1
2026-03-15,S021,SKU00055,1
2026-03-08,S021,SKU00055,1
2026-03-01,S021,SKU00055,1
2026-02-22,S021,SKU00055,1
2026-04-12,S002,SKU00057,2
2026-04-05,S002,SKU00057,2
2026-03-29,S002,SKU00057,3
2026-03-22,S002,SKU00057,3
2026-03-15,S002,SKU00057,2
2026-03-08,S002,SKU00057,2
2026-03-01,S002,SKU00057,2
2026-02-22,S002,SKU00057,2
2026-04-05,S054,SKU00063,1
2026-03-22,S054,SKU00063,1
2026-03-15,S054,SKU00063,2
2026-03-08,S054,SKU00063,1
2026-02-22,S054,SKU00063,1
2026-04-12,S022,SKU00027,5
2026-04-05,S022,SKU00027,12
2026-03-29,S022,SKU00027,16
2026-03-22,S022,SKU00027,16
2026-03-15,S022,SKU00027,13
2026-03-08,S022,SKU00027,11
2026-03-01,S022,SKU00027,14
2026-02-22,S022,SKU00027,18
2026-04-12,S053,SKU00011,2
2026-04-05,S053,SKU00011,8
2026-03-29,S053,SKU00011,8
2026-03-22,S053,SKU00011,8
2026-03-15,S053,SKU00011,10
2026-03-08,S053,SKU00011,4
2026-03-01,S053,SKU00011,9
2026-02-22,S053,SKU00011,8
2026-04-12,S019,SKU00074,1
2026-04-05,S019,SKU00074,1
2026-03-29,S019,SKU00074,1
2026-03-22,S019,SKU00074,1
2026-03-15,S019,SKU00074,1
2026-03-08,S019,SKU00074,1
2026-03-01,S019,SKU00074,1
2026-02-22,S019,SKU00074,1
2026-04-12,S041,SKU00057,1
2026-03-29,S041,SKU00057,1
2026-03-22,S041,SKU00057,1
2026-03-15,S041,SKU00057,1
2026-03-08,S041,SKU00057,1
2026-03-01,S041,SKU00057,1
2026-04-12,S043,SKU00025,13
2026-04-05,S043,SKU00025,7
2026-03-29,S043,SKU00025,15
2026-03-22,S043,SKU00025,12
2026-03-15,S043,SKU00025,6
2026-03-08,S043,SKU00025,20
2026-03-01,S043,SKU00025,16
2026-02-22,S043,SKU00025,9
2026-04-12,S010,SKU00071,3
2026-04-05,S010,SKU00071,5
2026-03-29,S010,SKU00071,2
2026-03-22,S010,SKU00071,3
2026-03-15,S010,SKU00071,4
2026-03-08,S010,SKU00071,5
2026-03-01,S010,SKU00071,4
2026-02-22,S010,SKU00071,5
2026-04-12,S018,SKU00012,5
2026-04-05,S018,SKU00012,6
2026-03-29,S018,SKU00012,7
2026-03-22,S018,SKU00012,7
2026-03-15,S018,SKU00012,7
2026-03-08,S018,SKU00012,8
2026-03-01,S018,SKU00012,8
2026-02-22,S018,SKU00012,7
2026-03-22,S050,SKU00058,1
2026-03-15,S050,SKU00058,1
2026-04-12,S006,SKU00037,30
2026-04-05,S006,SKU00037,27
2026-03-29,S006,SKU00037,22
2026-03-22,S006,SKU00037,33
2026-03-15,S006,SKU00037,20
2026-03-08,S006,SKU00037,18
2026-03-01,S006,SKU00037,28
2026-02-22,S006,SKU00037,31
2026-04-12,S007,SKU00019,5
2026-04-05,S007,SKU00019,8
2026-03-29,S007,SKU00019,11
2026-03-22,S007,SKU00019,8
2026-03-15,S007,SKU00019,9
2026-03-08,S007,SKU00019,9
2026-03-01,S007,SKU00019,13
2026-02-22,S007,SKU00019,6
2026-04-12,S013,SKU00028,20
2026-04-05,S013,SKU00028,15
2026-03-29,S013,SKU00028,19
2026-03-22,S013,SKU00028,15
2026-03-15,S013,SKU00028,15
2026-03-08,S013,SKU00028,14
2026-03-01,S013,SKU00028,19
2026-02-22,S013,SKU00028,22
2026-04-12,S030,SKU00036,2
2026-04-05,S030,SKU00036,7
2026-03-29,S030,SKU00036,14
2026-03-22,S030,SKU00036,4
2026-03-15,S030,SKU00036,7
2026-03-08,S030,SKU00036,8
2026-03-01,S030,SKU00036,2
2026-02-22,S030,SKU00036,8
2026-03-22,S007,SKU00055,1
2026-04-12,S045,SKU00057,2
2026-03-29,S045,SKU00057,2
2026-03-22,S045,SKU00057,1
2026-03-15,S045,SKU00057,1
2026-03-08,S045,SKU00057,1
2026-03-01,S045,SKU00057,1
2026-02-22,S045,SKU00057,2
2026-04-12,S061,SKU00018,3
2026-04-05,S061,SKU00018,3
2026-03-29,S061,SKU00018,4
2026-03-22,S061,SKU00018,2
2026-03-15,S061,SKU00018,2
2026-03-08,S061,SKU00018,4
2026-03-01,S061,SKU00018,6
2026-02-22,S061,SKU00018,4
2026-04-12,S015,SKU00003,7
2026-04-05,S015,SKU00003,7
2026-03-29,S015,SKU00003,7
2026-03-22,S015,SKU00003,6
2026-03-15,S015,SKU00003,7
2026-03-08,S015,SKU00003,7
2026-03-01,S015,SKU00003,9
2026-02-22,S015,SKU00003,6
2026-04-12,S009,SKU00059,2
2026-04-05,S009,SKU00059,1
2026-03-29,S009,SKU00059,1
2026-03-22,S009,SKU00059,1
2026-03-15,S009,SKU00059,2
2026-03-08,S009,SKU00059,1
2026-03-01,S009,SKU00059,1
2026-02-22,S009,SKU00059,2
2026-04-12,S008,SKU00015,5
2026-04-05,S008,SKU00015,5
2026-03-29,S008,SKU00015,5
2026-03-22,S008,SKU00015,4
2026-03-15,S008,SKU00015,4
2026-03-08,S008,SKU00015,4
2026-03-01,S008,SKU00015,6
2026-02-22,S008,SKU00015,5
2026-04-12,S005,SKU00074,3
2026-04-05,S005,SKU00074,3
2026-03-29,S005,SKU00074,2
2026-03-22,S005,SKU00074,3
2026-03-15,S005,SKU00074,3
2026-03-08,S005,SKU00074,2
2026-03-01,S005,SKU00074,2
2026-02-22,S005,SKU00074,2
2026-04-12,S007,SKU00054,1
2026-04-05,S007,SKU00054,1
2026-03-29,S007,SKU00054,1
2026-03-22,S007,SKU00054,1
2026-03-15,S007,SKU00054,1
2026-03-01,S007,SKU00054,1
2026-02-22,S007,SKU00054,1
2026-03-01,S019,SKU00057,1
2026-04-12,S030,SKU00045,7
2026-04-05,S030,SKU00045,8
2026-03-29,S030,SKU00045,9
2026-03-22,S030,SKU00045,5
2026-03-15,S030,SKU00045,7
2026-03-08,S030,SKU00045,8
2026-03-01,S030,SKU00045,8
2026-02-22,S030,SKU00045,7
2026-04-12,S031,SKU00018,13
2026-04-05,S031,SKU00018,12
2026-03-29,S031,SKU00018,11
2026-03-22,S031,SKU00018,12
2026-03-15,S031,SKU00018,14
2026-03-08,S031,SKU00018,13
2026-03-01,S031,SKU00018,14
2026-02-22,S031,SKU00018,11
2026-04-12,S013,SKU00034,3
2026-04-05,S013,SKU00034,7
2026-03-29,S013,SKU00034,4
2026-03-22,S013,SKU00034,5
2026-03-15,S013,SKU00034,6
2026-03-08,S013,SKU00034,6
2026-03-01,S013,SKU00034,5
2026-02-22,S013,SKU00034,4
2026-04-12,S013,SKU00031,8
2026-04-05,S013,SKU00031,11
2026-03-29,S013,SKU00031,12
2026-03-22,S013,SKU00031,12
2026-03-15,S013,SKU00031,14
2026-03-08,S013,SKU00031,9
2026-03-01,S013,SKU00031,13
2026-02-22,S013,SKU00031,10
2026-04-12,S050,SKU00071,1
2026-04-05,S050,SKU00071,1
2026-03-08,S050,SKU00071,1
2026-03-01,S050,SKU00071,1
2026-02-22,S050,SKU00071,1
2026-04-12,S012,SKU00042,9
2026-04-05,S012,SKU00042,12
2026-03-29,S012,SKU00042,9
2026-03-22,S012,SKU00042,6
2026-03-15,S012,SKU00042,8
2026-03-08,S012,SKU00042,11
2026-03-01,S012,SKU00042,8
2026-02-22,S012,SKU00042,8
2026-04-12,S063,SKU00008,8
2026-04-05,S063,SKU00008,10
2026-03-29,S063,SKU00008,6
2026-03-22,S063,SKU00008,4
2026-03-15,S063,SKU00008,8
2026-03-08,S063,SKU00008,13
2026-03-01,S063,SKU00008,3
2026-02-22,S063,SKU00008,7
2026-04-12,S017,SKU00072,1
2026-04-05,S017,SKU00072,1
2026-03-29,S017,SKU00072,1
2026-03-22,S017,SKU00072,1
2026-03-15,S017,SKU00072,1
2026-03-08,S017,SKU00072,1
2026-03-01,S017,SKU00072,1
2026-02-22,S017,SKU00072,1
2026-04-12,S032,SKU00033,6
2026-04-05,S032,SKU00033,6
2026-03-29,S032,SKU00033,9
2026-03-22,S032,SKU00033,8
2026-03-15,S032,SKU00033,7
2026-03-08,S032,SKU00033,7
2026-03-01,S032,SKU00033,5
2026-02-22,S032,SKU00033,12
2026-04-12,S047,SKU00006,4
2026-04-05,S047,SKU00006,4
2026-03-29,S047,SKU00006,3
2026-03-15,S047,SKU00006,4
2026-03-08,S047,SKU00006,7
2026-02-22,S047,SKU00006,2
2026-04-12,S004,SKU00015,17
2026-04-05,S004,SKU00015,12
2026-03-29,S004,SKU00015,15
2026-03-22,S004,SKU00015,13
2026-03-15,S004,SKU00015,18
2026-03-08,S004,SKU00015,11
2026-03-01,S004,SKU00015,19
2026-02-22,S004,SKU00015,14
2026-04-12,S026,SKU00037,11
2026-04-05,S026,SKU00037,9
2026-03-29,S026,SKU00037,12
2026-03-22,S026,SKU00037,8
2026-03-15,S026,SKU00037,10
2026-03-08,S026,SKU00037,11
2026-03-01,S026,SKU00037,9
2026-02-22,S026,SKU00037,6
2026-04-12,S023,SKU00008,11
2026-04-05,S023,SKU00008,9
2026-03-29,S023,SKU00008,9
2026-03-22,S023,SKU00008,12
2026-03-15,S023,SKU00008,18
2026-03-08,S023,SKU00008,14
2026-03-01,S023,SKU00008,10
2026-02-22,S023,SKU00008,8
2026-04-05,S001,SKU00066,1
2026-03-29,S001,SKU00066,1
2026-03-22,S001,SKU00066,1
2026-03-15,S001,SKU00066,1
2026-03-01,S001,SKU00066,1
2026-02-22,S001,SKU00066,1
2026-04-12,S038,SKU00019,11
2026-04-05,S038,SKU00019,5
2026-03-29,S038,SKU00019,14
2026-03-22,S038,SKU00019,6
2026-03-15,S038,SKU00019,7
2026-03-08,S038,SKU00019,6
2026-03-01,S038,SKU00019,7
2026-02-22,S038,SKU00019,9
2026-04-12,S010,SKU00014,17
2026-04-05,S010,SKU00014,13
2026-03-29,S010,SKU00014,14
2026-03-22,S010,SKU00014,18
2026-03-15,S010,SKU00014,13
2026-03-08,S010,SKU00014,14
2026-03-01,S010,SKU00014,12
2026-02-22,S010,SKU00014,21
2026-04-12,S002,SKU00058,1
2026-04-05,S002,SKU00058,1
2026-03-29,S002,SKU00058,1
2026-03-22,S002,SKU00058,1
2026-03-15,S002,SKU00058,1
2026-03-08,S002,SKU00058,1
2026-03-01,S002,SKU00058,1
2026-02-22,S002,SKU00058,1
